name,qid,filename,file_page,author,license,source,image_url,_saved_path
Tynan Thompson,,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
João Palhinha,Q16236952,Joaopalhinha.jpg,https://commons.wikimedia.org/wiki/File:Joaopalhinha.jpg,Agência Lusa,CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Joaopalhinha.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Joaopalhinha.jpg
Xavi Simons,Q65925174,"Xavi Simons, Nick Verhagen in duel met Xavi Simons.jpg","https://commons.wikimedia.org/wiki/File:Xavi Simons, Nick Verhagen in duel met Xavi Simons.jpg","<a href=""//commons.wikimedia.org/w/index.php?title=User:Graafdegraaf&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Graafdegraaf (page does not exist)"">Graafdegraaf</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Xavi%20Simons%2C%20Nick%20Verhagen%20in%20duel%20met%20Xavi%20Simons.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Xavi Simons Nick Verhagen in duel met Xavi Simons.jpg
Yves Bissouma,Q22683033,Bissouma 2018.jpg,https://commons.wikimedia.org/wiki/File:Bissouma 2018.jpg,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/37972999@N07"">James Boyes</a> from UK",CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Bissouma%202018.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Bissouma 2018.jpg
Richarlison,Q20806743,Richarlison é homenageado na ALES (10.July.2019) 08 (cropped).jpg,https://commons.wikimedia.org/wiki/File:Richarlison é homenageado na ALES (10.July.2019) 08 (cropped).jpg,Assembleia Legislativa do Espírito Santo,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Richarlison%20%C3%A9%20homenageado%20na%20ALES%20%2810.July.2019%29%2008%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Richarlison é homenageado na ALES (10.July.2019) 08 (cropped).jpg
Mads Hermansen,Q65229910,Mads Hermansen 24082024 (2) (cropped).jpg,https://commons.wikimedia.org/wiki/File:Mads Hermansen 24082024 (2) (cropped).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Timmy96"" title=""User:Timmy96"">Timmy96</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Mads%20Hermansen%2024082024%20%282%29%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Mads Hermansen 24082024 (2) (cropped).jpg
Lucas cacapatuda,Q30089624,Lucas Paquetá of West Ham (cropped).jpeg,https://commons.wikimedia.org/wiki/File:Lucas Paquetá of West Ham (cropped).jpeg,"<a href=""//commons.wikimedia.org/wiki/User:Egghead06"" title=""User:Egghead06"">Egghead06</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Paquet%C3%A1%20of%20West%20Ham%20%28cropped%29.jpeg?width=800,/Users/mzahariev/footballspinner/public/players/Lucas Paquetá of West Ham (cropped).jpeg
Edson Álvarez,Q27859514,Edson Alvarez 2023.jpg,https://commons.wikimedia.org/wiki/File:Edson Alvarez 2023.jpg,Carlo Bruil Fotografie,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Edson%20Alvarez%202023.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Edson Alvarez 2023.jpg
Niclas Füllkrug,Q326159,NiclasFüllkrug (cropped).jpg,https://commons.wikimedia.org/wiki/File:NiclasFüllkrug (cropped).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Silesia711"" title=""User:Silesia711"">Silesia711</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/NiclasF%C3%BCllkrug%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/NiclasFüllkrug (cropped).jpg
El Hadji Malick Diouf,Q99605647,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Konstantinos Mavropanos,Q47015833,Dinos mavropanos.jpg,https://commons.wikimedia.org/wiki/File:Dinos mavropanos.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Jeollo&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Jeollo (page does not exist)"">Jeollo von VfB-exklusiv.de</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Dinos%20mavropanos.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Dinos mavropanos.jpg
Luis Guilherme,Q114825343,Luis-Guilherme-Palmeiras-Liverpool-abr24-2.jpg,https://commons.wikimedia.org/wiki/File:Luis-Guilherme-Palmeiras-Liverpool-abr24-2.jpg,"<a href=""//commons.wikimedia.org/wiki/User:NullReason"" title=""User:NullReason"">NullReason</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Luis-Guilherme-Palmeiras-Liverpool-abr24-2.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Luis-Guilherme-Palmeiras-Liverpool-abr24-2.jpg
Mateus Fernandes,Q6786671,Mateus Fernandes.png,https://commons.wikimedia.org/wiki/File:Mateus Fernandes.png,"Cunha, Neves",Public domain,player,https://commons.wikimedia.org/wiki/Special:FilePath/Mateus%20Fernandes.png?width=800,/Users/mzahariev/footballspinner/public/players/Mateus Fernandes.png
Kyle Walker-Peters,Q30128591,Kyle Walker-Peters 22122024 (2).jpg,https://commons.wikimedia.org/wiki/File:Kyle Walker-Peters 22122024 (2).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Timmy96"" title=""User:Timmy96"">Timmy96</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Kyle%20Walker-Peters%2022122024%20%282%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Kyle Walker-Peters 22122024 (2).jpg
Jarrod Bowen,Q26704890,JarrodBowen2023 (cropped).jpeg,https://commons.wikimedia.org/wiki/File:JarrodBowen2023 (cropped).jpeg,"<a href=""//commons.wikimedia.org/wiki/User:Egghead06"" title=""User:Egghead06"">Egghead06</a>",CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/JarrodBowen2023%20%28cropped%29.jpeg?width=800,/Users/mzahariev/footballspinner/public/players/JarrodBowen2023 (cropped).jpeg
Alphonse Areola,Q2839693,2019-07-17 SG Dynamo Dresden vs. Paris Saint-Germain by Sandro Halank–011 (cropped).jpg,https://commons.wikimedia.org/wiki/File:2019-07-17 SG Dynamo Dresden vs. Paris Saint-Germain by Sandro Halank–011 (cropped).jpg,"<a href=""//commons.wikimedia.org/wiki/User:Sandro_Halank"" title=""User:Sandro Halank"">Sandro Halank</a>, Wikimedia Commons",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/2019-07-17%20SG%20Dynamo%20Dresden%20vs.%20Paris%20Saint-Germain%20by%20Sandro%20Halank%E2%80%93011%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/2019-07-17 SG Dynamo Dresden vs. Paris Saint-Germain by Sandro Halank011 (cropped).jpg
Guido Rodríguez,Q18224850,Guido Rodríguez.png,https://commons.wikimedia.org/wiki/File:Guido Rodríguez.png,"<a rel=""nofollow"" class=""external text"" href=""https://www.youtube.com/channel/UCeRqf2vsTNvrQdqaoqjU9rA"">Los Doble 7</a>",CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Guido%20Rodr%C3%ADguez.png?width=800,/Users/mzahariev/footballspinner/public/players/Guido Rodríguez.png
Jean-Clair Todibo,Q56223972,Jean-Clair Todibo.jpg,https://commons.wikimedia.org/wiki/File:Jean-Clair Todibo.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Timmy96"" title=""User:Timmy96"">Timmy96</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Jean-Clair%20Todibo.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Jean-Clair Todibo.jpg
Soungoutou Magassa,Q110390851,Magassa asse asm 2425.png,https://commons.wikimedia.org/wiki/File:Magassa asse asm 2425.png,"<a href=""//commons.wikimedia.org/wiki/User:Pat%C3%A9_kroute"" title=""User:Paté kroute"">Paté kroute</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Magassa%20asse%20asm%202425.png?width=800,/Users/mzahariev/footballspinner/public/players/Magassa asse asm 2425.png
Tomáš Souček,Q20860081,"Tomáš Souček, Czech Rp.-Montenegro EURO 2020 QR 10-06-2019.jpg","https://commons.wikimedia.org/wiki/File:Tomáš Souček, Czech Rp.-Montenegro EURO 2020 QR 10-06-2019.jpg","<bdi><a href=""https://www.wikidata.org/wiki/Q99692082"" class=""extiw"" title=""d:Q99692082""><span title=""Czech photographer and chronicler"">Tadeáš Bednarz</span></a></bdi>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Tom%C3%A1%C5%A1%20Sou%C4%8Dek%2C%20Czech%20Rp.-Montenegro%20EURO%202020%20QR%2010-06-2019.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Tomáš Souček Czech Rp.-Montenegro EURO 2020 QR 10-06-2019.jpg
Aaron Wan-Bissaka,Q50137347,Aaron Wan-Bissaka of West Ham United.jpeg,https://commons.wikimedia.org/wiki/File:Aaron Wan-Bissaka of West Ham United.jpeg,"<a href=""//commons.wikimedia.org/wiki/User:Egghead06"" title=""User:Egghead06"">Egghead06</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Aaron%20Wan-Bissaka%20of%20West%20Ham%20United.jpeg?width=800,/Users/mzahariev/footballspinner/public/players/Aaron Wan-Bissaka of West Ham United.jpeg
Maximilian Kilman,Q64028217,Kilman-Wolves-Celta-2021.jpg,https://commons.wikimedia.org/wiki/File:Kilman-Wolves-Celta-2021.jpg,Bex Walton,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Kilman-Wolves-Celta-2021.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Kilman-Wolves-Celta-2021.jpg
Igor Julio dos Santos de Paulo,Q25983385,FC Liefering gegen SV Horn (22. Juli 2016) 50.jpg,https://commons.wikimedia.org/wiki/File:FC Liefering gegen SV Horn (22. Juli 2016) 50.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Werner100359"" title=""User:Werner100359"">Werner100359</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/FC%20Liefering%20gegen%20SV%20Horn%20%2822.%20Juli%202016%29%2050.jpg?width=800,/Users/mzahariev/footballspinner/public/players/FC Liefering gegen SV Horn (22. Juli 2016) 50.jpg
Crysencio Summerville,Q60664537,Crysencio Summerville of West Ham United.jpeg,https://commons.wikimedia.org/wiki/File:Crysencio Summerville of West Ham United.jpeg,"<a href=""//commons.wikimedia.org/wiki/User:Egghead06"" title=""User:Egghead06"">Egghead06</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Crysencio%20Summerville%20of%20West%20Ham%20United.jpeg?width=800,/Users/mzahariev/footballspinner/public/players/Crysencio Summerville of West Ham United.jpeg
Daniel Cummings,Q101049945,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Inès Belloumou,Q97749954,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Ruby Warwick,,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
José Sarney,Q244997,"José Sarney, June 2024.jpg","https://commons.wikimedia.org/wiki/File:José Sarney, June 2024.jpg","<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/157736962@N05"">Lula Oficial</a>",CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Sarney%2C%20June%202024.jpg?width=800,/Users/mzahariev/footballspinner/public/players/José Sarney June 2024.jpg
Jhon Arias,Q65378670,Jhon Arias.jpg,https://commons.wikimedia.org/wiki/File:Jhon Arias.jpg,"<a href=""//commons.wikimedia.org/w/index.php?title=User:F.edeeee1&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:F.edeeee1 (page does not exist)"">F.edeeee1</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Jhon%20Arias.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Jhon Arias.jpg
Hwang Hee-chan,Q18551518,240622 황희찬 풋볼 페스티벌.jpg,https://commons.wikimedia.org/wiki/File:240622 황희찬 풋볼 페스티벌.jpg,"<a href=""//commons.wikimedia.org/wiki/User:Explicit"" title=""User:Explicit"">Explicit</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/240622%20%ED%99%A9%ED%9D%AC%EC%B0%AC%20%ED%92%8B%EB%B3%BC%20%ED%8E%98%EC%8A%A4%ED%8B%B0%EB%B2%8C.jpg?width=800,/Users/mzahariev/footballspinner/public/players/240622 황희찬 풋볼 페스티벌.jpg
Emmanuel Agbadou,Q69523791,Emmanuel Agbadou.jpg,https://commons.wikimedia.org/wiki/File:Emmanuel Agbadou.jpg,"<a href=""//commons.wikimedia.org/wiki/User:G%C3%A9rald_Garitan"" title=""User:Gérald Garitan"">G.Garitan</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Agbadou.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Emmanuel Agbadou.jpg
Tolu Arokodare,Q98509530,KRC Genk Logo 2016.svg,https://commons.wikimedia.org/wiki/File:KRC Genk Logo 2016.svg,KRC Genk,Public domain,club,https://commons.wikimedia.org/wiki/Special:FilePath/KRC%20Genk%20Logo%202016.svg?width=400,/Users/mzahariev/footballspinner/public/players/KRC Genk Logo 2016.svg
Matt Doherty,Q4167438,Matt Doherty.png,https://commons.wikimedia.org/wiki/File:Matt Doherty.png,"<a href=""//commons.wikimedia.org/w/index.php?title=User:%C3%86thelred&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Æthelred (page does not exist)"">Æthelred</a>",CC BY 4.0 (https://creativecommons.org/licenses/by/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Matt%20Doherty.png?width=800,/Users/mzahariev/footballspinner/public/players/Matt Doherty.png
Rodrigo Gomes,Q100716088,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Toti Gomes,Q64747505,Tote Gomes (cropped) Wolves vs West Ham United Full Time.jpg,https://commons.wikimedia.org/wiki/File:Tote Gomes (cropped) Wolves vs West Ham United Full Time.jpg,Bex Walton,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Tote%20Gomes%20%28cropped%29%20Wolves%20vs%20West%20Ham%20United%20Full%20Time.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Tote Gomes (cropped) Wolves vs West Ham United Full Time.jpg
Jean-Ricner Bellegarde,Q26251607,Lens B - AC Amiens (12-09-2015) 64.JPG,https://commons.wikimedia.org/wiki/File:Lens B - AC Amiens (12-09-2015) 64.JPG,"<a href=""//commons.wikimedia.org/w/index.php?title=User:Supporterh%C3%A9ninois&amp;action=edit&amp;redlink=1"" class=""new"" title=""User:Supporterhéninois (page does not exist)"">Supporterhéninois</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Lens%20B%20-%20AC%20Amiens%20%2812-09-2015%29%2064.JPG?width=800,/Users/mzahariev/footballspinner/public/players/Lens B - AC Amiens (12-09-2015) 64.JPG
Fer López,Q127962282,"Gran Peña - Rápido de Bouzas, no Estadio Municipal de Barreiro 58.jpg","https://commons.wikimedia.org/wiki/File:Gran Peña - Rápido de Bouzas, no Estadio Municipal de Barreiro 58.jpg","<a href=""//commons.wikimedia.org/wiki/User:Estevoaei"" title=""User:Estevoaei"">Estevoaei</a>",CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Gran%20Pe%C3%B1a%20-%20R%C3%A1pido%20de%20Bouzas%2C%20no%20Estadio%20Municipal%20de%20Barreiro%2058.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Gran Peña - Rápido de Bouzas no Estadio Municipal de Barreiro 58.jpg
Sam Johnstone,Q327227,Sam Johnstone (cropped).jpg,https://commons.wikimedia.org/wiki/File:Sam Johnstone (cropped).jpg,"<a rel=""nofollow"" class=""external text"" href=""https://www.flickr.com/people/76567879@N00"">Catherine Kõrtsmik</a>",CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Sam%20Johnstone%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Sam Johnstone (cropped).jpg
Mateus Mané,Q134444138,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Ladislav Krejčí,Q1986401,14-06-03-Česko-Rakousko-Olomouc-nr19-1.jpg,https://commons.wikimedia.org/wiki/File:14-06-03-Česko-Rakousko-Olomouc-nr19-1.jpg,"<bdi><a href=""https://www.wikidata.org/wiki/Q15080600"" class=""extiw"" title=""d:Q15080600""><span title=""German civil engineer and photographer"">Ralf Roletschek</span></a></bdi>",CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/14-06-03-%C4%8Cesko-Rakousko-Olomouc-nr19-1.jpg?width=800,/Users/mzahariev/footballspinner/public/players/14-06-03-Česko-Rakousko-Olomouc-nr19-1.jpg
Jackson Tchatchoua,Q107782171,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
Marshall Munetsi,Q24007041,Munetsi asse sr 2425.png,https://commons.wikimedia.org/wiki/File:Munetsi asse sr 2425.png,"<a href=""//commons.wikimedia.org/wiki/User:Pat%C3%A9_kroute"" title=""User:Paté kroute"">Paté kroute</a>",CC0 (http://creativecommons.org/publicdomain/zero/1.0/deed.en),player,https://commons.wikimedia.org/wiki/Special:FilePath/Munetsi%20asse%20sr%202425.png?width=800,/Users/mzahariev/footballspinner/public/players/Munetsi asse sr 2425.png
David Møller Wolfe,Q101095985,David Møller Wolfe.jpg,https://commons.wikimedia.org/wiki/File:David Møller Wolfe.jpg,Carlo Bruil Fotografie,CC BY 2.0 (https://creativecommons.org/licenses/by/2.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/David%20M%C3%B8ller%20Wolfe.jpg?width=800,/Users/mzahariev/footballspinner/public/players/David Møller Wolfe.jpg
André,Q6298851,silhouette-player.png,,Wikimedia contributor,CC,fallback,/img/silhouette-player.png,
João Gomes,Q107605286,João Gomes.jpg,https://commons.wikimedia.org/wiki/File:João Gomes.jpg,Lucas Silva Mariano,CC BY 3.0 (https://creativecommons.org/licenses/by/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/Jo%C3%A3o%20Gomes.jpg?width=800,/Users/mzahariev/footballspinner/public/players/João Gomes.jpg
Jørgen Strand Larsen,Q28933132,"Jørgen Strand Larsen 2019, Zen-Sarp (cropped).jpg","https://commons.wikimedia.org/wiki/File:Jørgen Strand Larsen 2019, Zen-Sarp (cropped).jpg",Вячеслав Евдокимов,CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0),player,https://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B8rgen%20Strand%20Larsen%202019%2C%20Zen-Sarp%20%28cropped%29.jpg?width=800,/Users/mzahariev/footballspinner/public/players/Jørgen Strand Larsen 2019 Zen-Sarp (cropped).jpg
